Well_permit_num	Operator	County	Municipality	Latitude	Longitude	Start_date	Prod_mcfe_model_na	Prod_period_max	Oil_bbl_model	Gas_mcf_model	Gas_mcf_model_cumsum	Oil_bbl_model_cumsum	Date_model	Production_date_model	Prod_mcfe	Prod_mcfe_model	Gas_mcf_model_na	Gas_mcf_model_zero	Oil_bbl_model_zero	Prod_mcfe_model_zero	Prod_period
015-20180	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.773553	-76.803264	2009-10-01	5085.931524	73	0	5085.931524	3658968.763	0	2019-12-01	2019-12-01	5085.931524	5085.931524	5085.931524	5085.931524	0	5085.931524	122
015-20181	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.773578	-76.8029	2009-10-01	10847.15243	73	0	10847.15243	3048494.683	0	2016-12-01	2016-12-01	10847.15243	10847.15243	10847.15243	10847.15243	0	10847.15243	86
015-20181	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.773578	-76.8029	2009-10-01	8024.662943	73	0	8024.662943	3159470.873	0	2017-12-01	2017-12-01	8024.662943	8024.662943	8024.662943	8024.662943	0	8024.662943	98
015-20181	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.773578	-76.8029	2009-10-01	5936.600945	73	0	5936.600945	3241570.44	0	2018-12-01	2018-12-01	5936.600945	5936.600945	5936.600945	5936.600945	0	5936.600945	110
015-20181	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.773578	-76.8029	2009-10-01	4391.86431	73	0	4391.86431	3302307.242	0	2019-12-01	2019-12-01	4391.86431	4391.86431	4391.86431	4391.86431	0	4391.86431	122
063-36304	XTO ENERGY INC	INDIANA	WHITE	40.629369	-79.101191	2009-10-01	2024.376614	73	0	2024.376614	439950.9636	0	2016-12-01	2016-12-01	2024.376614	2024.376614	2024.376614	2024.376614	0	2024.376614	86
063-36304	XTO ENERGY INC	INDIANA	WHITE	40.629369	-79.101191	2009-10-01	1497.622543	73	0	1497.622543	460662.1691	0	2017-12-01	2017-12-01	1497.622543	1497.622543	1497.622543	1497.622543	0	1497.622543	98
063-36304	XTO ENERGY INC	INDIANA	WHITE	40.629369	-79.101191	2009-10-01	1107.932815	73	0	1107.932815	475984.2036	0	2018-12-01	2018-12-01	1107.932815	1107.932815	1107.932815	1107.932815	0	1107.932815	110
063-36304	XTO ENERGY INC	INDIANA	WHITE	40.629369	-79.101191	2009-10-01	819.6425248	73	0	819.6425248	487319.3593	0	2019-12-01	2019-12-01	819.6425248	819.6425248	819.6425248	819.6425248	0	819.6425248	122
117-20197	TALISMAN ENERGY USA INC	TIOGA	JACKSON	41.984134	-77.026333	2009-10-01	2980.436447	73	0	2980.436447	681533.2425	0	2016-12-01	2016-12-01	2980.436447	2980.436447	2980.436447	2980.436447	0	2980.436447	86
117-20197	TALISMAN ENERGY USA INC	TIOGA	JACKSON	41.984134	-77.026333	2009-10-01	2204.910281	73	0	2204.910281	712025.8057	0	2017-12-01	2017-12-01	2204.910281	2204.910281	2204.910281	2204.910281	0	2204.910281	98
117-20197	TALISMAN ENERGY USA INC	TIOGA	JACKSON	41.984134	-77.026333	2009-10-01	1631.180344	73	0	1631.180344	734584.034	0	2018-12-01	2018-12-01	1631.180344	1631.180344	1631.180344	1631.180344	0	1631.180344	110
117-20197	TALISMAN ENERGY USA INC	TIOGA	JACKSON	41.984134	-77.026333	2009-10-01	1206.738132	73	0	1206.738132	751272.4857	0	2019-12-01	2019-12-01	1206.738132	1206.738132	1206.738132	1206.738132	0	1206.738132	122
117-20273	EAST RESOURCES INC	TIOGA	CHARLESTON	41.789587	-77.204709	2009-10-01	4658.69949	73	0	4658.69949	2071032.689	0	2016-12-01	2016-12-01	4658.69949	4658.69949	4658.69949	4658.69949	0	4658.69949	86
117-20273	EAST RESOURCES INC	TIOGA	CHARLESTON	41.789587	-77.204709	2009-10-01	3446.479932	73	0	3446.479932	2118695.403	0	2017-12-01	2017-12-01	3446.479932	3446.479932	3446.479932	3446.479932	0	3446.479932	98
117-20273	EAST RESOURCES INC	TIOGA	CHARLESTON	41.789587	-77.204709	2009-10-01	2549.686655	73	0	2549.686655	2153956.012	0	2018-12-01	2018-12-01	2549.686655	2549.686655	2549.686655	2549.686655	0	2549.686655	110
117-20273	EAST RESOURCES INC	TIOGA	CHARLESTON	41.789587	-77.204709	2009-10-01	1886.243985	73	0	1886.243985	2180041.615	0	2019-12-01	2019-12-01	1886.243985	1886.243985	1886.243985	1886.243985	0	1886.243985	122
117-20280	EAST RESOURCES INC	TIOGA	CHARLESTON	41.789587	-77.204709	2009-10-01	8840.465661	73	0	8840.465661	3613478.101	0	2016-12-01	2016-12-01	8840.465661	8840.465661	8840.465661	8840.465661	0	8840.465661	86
117-20280	EAST RESOURCES INC	TIOGA	CHARLESTON	41.789587	-77.204709	2009-10-01	6540.127251	73	0	6540.127251	3703924.069	0	2017-12-01	2017-12-01	6540.127251	6540.127251	6540.127251	6540.127251	0	6540.127251	98
117-20280	EAST RESOURCES INC	TIOGA	CHARLESTON	41.789587	-77.204709	2009-10-01	4838.34971	73	0	4838.34971	3770835.491	0	2018-12-01	2018-12-01	4838.34971	4838.34971	4838.34971	4838.34971	0	4838.34971	110
117-20280	EAST RESOURCES INC	TIOGA	CHARLESTON	41.789587	-77.204709	2009-10-01	3579.384164	73	0	3579.384164	3820336.189	0	2019-12-01	2019-12-01	3579.384164	3579.384164	3579.384164	3579.384164	0	3579.384164	122
015-20182	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.773583	-76.802808	2009-11-01	7932.07896	72	0	7932.07896	1948600.189	0	2016-12-01	2016-12-01	7932.07896	7932.07896	7932.07896	7932.07896	0	7932.07896	85
015-20182	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.773583	-76.802808	2009-11-01	5868.10783	72	0	5868.10783	2029752.538	0	2017-12-01	2017-12-01	5868.10783	5868.10783	5868.10783	5868.10783	0	5868.10783	97
015-20182	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.773583	-76.802808	2009-11-01	4341.193485	72	0	4341.193485	2089788.593	0	2018-12-01	2018-12-01	4341.193485	4341.193485	4341.193485	4341.193485	0	4341.193485	109
015-20182	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.773583	-76.802808	2009-11-01	3211.590758	72	0	3211.590758	2134202.933	0	2019-12-01	2019-12-01	3211.590758	3211.590758	3211.590758	3211.590758	0	3211.590758	121
047-24136	EOG RESOURCES INC	ELK	JONES	41.584645	-78.472433	2009-11-01	1325.207609	68	0	1325.207609	1065446.575	0	2016-12-01	2016-12-01	1325.207609	1325.207609	1325.207609	1325.207609	0	1325.207609	85
047-24136	EOG RESOURCES INC	ELK	JONES	41.584645	-78.472433	2009-11-01	980.381207	68	0	980.381207	1079004.648	0	2017-12-01	2017-12-01	980.381207	980.381207	980.381207	980.381207	0	980.381207	97
047-24136	EOG RESOURCES INC	ELK	JONES	41.584645	-78.472433	2009-11-01	725.2805558	68	0	725.2805558	1089034.836	0	2018-12-01	2018-12-01	725.2805558	725.2805558	725.2805558	725.2805558	0	725.2805558	109
047-24136	EOG RESOURCES INC	ELK	JONES	41.584645	-78.472433	2009-11-01	536.5585151	68	0	536.5585151	1096455.112	0	2019-12-01	2019-12-01	536.5585151	536.5585151	536.5585151	536.5585151	0	536.5585151	121
047-24137	EOG RESOURCES INC	ELK	JONES	41.583506	-78.47585	2009-11-01	1000.646934	62	0	1000.646934	1153771.279	0	2016-12-01	2016-12-01	1000.646934	1000.646934	1000.646934	1000.646934	0	1000.646934	85
047-24137	EOG RESOURCES INC	ELK	JONES	41.583506	-78.47585	2009-11-01	740.2730277	62	0	740.2730277	1164008.803	0	2017-12-01	2017-12-01	740.2730277	740.2730277	740.2730277	740.2730277	0	740.2730277	97
047-24137	EOG RESOURCES INC	ELK	JONES	41.583506	-78.47585	2009-11-01	547.6498623	62	0	547.6498623	1171582.467	0	2018-12-01	2018-12-01	547.6498623	547.6498623	547.6498623	547.6498623	0	547.6498623	109
047-24137	EOG RESOURCES INC	ELK	JONES	41.583506	-78.47585	2009-11-01	405.1483175	62	0	405.1483175	1177185.421	0	2019-12-01	2019-12-01	405.1483175	405.1483175	405.1483175	405.1483175	0	405.1483175	121
117-20262	EAST RESOURCES INC	TIOGA	SULLIVAN	41.796811	-76.976538	2009-11-01	10543.90716	72	0	10543.90716	2963696.232	0	2016-12-01	2016-12-01	10543.90716	10543.90716	10543.90716	10543.90716	0	10543.90716	85
117-20262	EAST RESOURCES INC	TIOGA	SULLIVAN	41.796811	-76.976538	2009-11-01	7800.323783	72	0	7800.323783	3071569.948	0	2017-12-01	2017-12-01	7800.323783	7800.323783	7800.323783	7800.323783	0	7800.323783	97
117-20262	EAST RESOURCES INC	TIOGA	SULLIVAN	41.796811	-76.976538	2009-11-01	5770.636084	72	0	5770.636084	3151374.322	0	2018-12-01	2018-12-01	5770.636084	5770.636084	5770.636084	5770.636084	0	5770.636084	109
117-20262	EAST RESOURCES INC	TIOGA	SULLIVAN	41.796811	-76.976538	2009-11-01	4269.08443	72	0	4269.08443	3210413.153	0	2019-12-01	2019-12-01	4269.08443	4269.08443	4269.08443	4269.08443	0	4269.08443	121
117-20263	EAST RESOURCES INC	TIOGA	SULLIVAN	41.796878	-76.976538	2009-11-01	12331.85881	72	0	12331.85881	3307667.014	0	2016-12-01	2016-12-01	12331.85881	12331.85881	12331.85881	12331.85881	0	12331.85881	85
117-20263	EAST RESOURCES INC	TIOGA	SULLIVAN	41.796878	-76.976538	2009-11-01	9123.040451	72	0	9123.040451	3433833.094	0	2017-12-01	2017-12-01	9123.040451	9123.040451	9123.040451	9123.040451	0	9123.040451	97
117-20263	EAST RESOURCES INC	TIOGA	SULLIVAN	41.796878	-76.976538	2009-11-01	6749.174507	72	0	6749.174507	3527170.057	0	2018-12-01	2018-12-01	6749.174507	6749.174507	6749.174507	6749.174507	0	6749.174507	109
117-20263	EAST RESOURCES INC	TIOGA	SULLIVAN	41.796878	-76.976538	2009-11-01	4993.001705	72	0	4993.001705	3596220.222	0	2019-12-01	2019-12-01	4993.001705	4993.001705	4993.001705	4993.001705	0	4993.001705	121
117-20268	EAST RESOURCES INC	TIOGA	SULLIVAN	41.785311	-76.987285	2009-11-01	10505.46853	72	0	10505.46853	2585672.37	0	2016-12-01	2016-12-01	10505.46853	10505.46853	10505.46853	10505.46853	0	10505.46853	85
117-20268	EAST RESOURCES INC	TIOGA	SULLIVAN	41.785311	-76.987285	2009-11-01	7771.887101	72	0	7771.887101	2693152.824	0	2017-12-01	2017-12-01	7771.887101	7771.887101	7771.887101	7771.887101	0	7771.887101	97
117-20268	EAST RESOURCES INC	TIOGA	SULLIVAN	41.785311	-76.987285	2009-11-01	5749.598785	72	0	5749.598785	2772666.265	0	2018-12-01	2018-12-01	5749.598785	5749.598785	5749.598785	5749.598785	0	5749.598785	109
117-20268	EAST RESOURCES INC	TIOGA	SULLIVAN	41.785311	-76.987285	2009-11-01	4253.521154	72	0	4253.521154	2831489.866	0	2019-12-01	2019-12-01	4253.521154	4253.521154	4253.521154	4253.521154	0	4253.521154	121
117-20311	ULTRA RESOURCES INC	TIOGA	GAINES	41.69045	-77.574981	2009-11-01	29347.06169	72	0	29347.06169	5798801.269	0	2016-12-01	2016-12-01	29347.06169	29347.06169	29347.06169	29347.06169	0	29347.06169	85
117-20311	ULTRA RESOURCES INC	TIOGA	GAINES	41.69045	-77.574981	2009-11-01	21710.79276	72	0	21710.79276	6099048.278	0	2017-12-01	2017-12-01	21710.79276	21710.79276	21710.79276	21710.79276	0	21710.79276	97
117-20311	ULTRA RESOURCES INC	TIOGA	GAINES	41.69045	-77.574981	2009-11-01	16061.52355	72	0	16061.52355	6321169.344	0	2018-12-01	2018-12-01	16061.52355	16061.52355	16061.52355	16061.52355	0	16061.52355	109
117-20311	ULTRA RESOURCES INC	TIOGA	GAINES	41.69045	-77.574981	2009-11-01	11882.22565	72	0	11882.22565	6485493.27	0	2019-12-01	2019-12-01	11882.22565	11882.22565	11882.22565	11882.22565	0	11882.22565	121
015-20179	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.773544	-76.803356	2009-12-01	6708.074197	71	0	6708.074197	1607476.855	0	2016-12-01	2016-12-01	6708.074197	6708.074197	6708.074197	6708.074197	0	6708.074197	84
015-20179	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.773544	-76.803356	2009-12-01	4962.595925	71	0	4962.595925	1676106.527	0	2017-12-01	2017-12-01	4962.595925	4962.595925	4962.595925	4962.595925	0	4962.595925	96
015-20179	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.773544	-76.803356	2009-12-01	3671.300822	71	0	3671.300822	1726878.376	0	2018-12-01	2018-12-01	3671.300822	3671.300822	3671.300822	3671.300822	0	3671.300822	108
015-20179	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.773544	-76.803356	2009-12-01	2716.007897	71	0	2716.007897	1764439.107	0	2019-12-01	2019-12-01	2716.007897	2716.007897	2716.007897	2716.007897	0	2716.007897	120
015-20254	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750314	-76.8501	2009-12-01	14327.33431	71	0	14327.33431	4321801.472	0	2016-12-01	2016-12-01	14327.33431	14327.33431	14327.33431	14327.33431	0	14327.33431	84
015-20254	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750314	-76.8501	2009-12-01	10599.28211	71	0	10599.28211	4468383.073	0	2017-12-01	2017-12-01	10599.28211	10599.28211	10599.28211	10599.28211	0	10599.28211	96
015-20254	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750314	-76.8501	2009-12-01	7841.289863	71	0	7841.289863	4576823.325	0	2018-12-01	2018-12-01	7841.289863	7841.289863	7841.289863	7841.289863	0	7841.289863	108
015-20254	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750314	-76.8501	2009-12-01	5800.942562	71	0	5800.942562	4657046.819	0	2019-12-01	2019-12-01	5800.942562	5800.942562	5800.942562	5800.942562	0	5800.942562	120
015-20377	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750317	-76.850286	2009-12-01	10217.1139	71	0	10217.1139	3217854.781	0	2016-12-01	2016-12-01	10217.1139	10217.1139	10217.1139	10217.1139	0	10217.1139	84
015-20377	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750317	-76.850286	2009-12-01	7558.563953	71	0	7558.563953	3322385.106	0	2017-12-01	2017-12-01	7558.563953	7558.563953	7558.563953	7558.563953	0	7558.563953	96
015-20377	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750317	-76.850286	2009-12-01	5591.783508	71	0	5591.783508	3399716.058	0	2018-12-01	2018-12-01	5591.783508	5591.783508	5591.783508	5591.783508	0	5591.783508	108
015-20377	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750317	-76.850286	2009-12-01	4136.770291	71	0	4136.770291	3456925.066	0	2019-12-01	2019-12-01	4136.770291	4136.770291	4136.770291	4136.770291	0	4136.770291	120
015-20378	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750322	-76.850467	2009-12-01	10542.6302	71	0	10542.6302	2815227.082	0	2016-12-01	2016-12-01	10542.6302	10542.6302	10542.6302	10542.6302	0	10542.6302	84
015-20378	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750322	-76.850467	2009-12-01	7799.379096	71	0	7799.379096	2923087.733	0	2017-12-01	2017-12-01	7799.379096	7799.379096	7799.379096	7799.379096	0	7799.379096	96
015-20378	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750322	-76.850467	2009-12-01	5769.93721	71	0	5769.93721	3002882.442	0	2018-12-01	2018-12-01	5769.93721	5769.93721	5769.93721	5769.93721	0	5769.93721	108
015-20378	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750322	-76.850467	2009-12-01	4268.567407	71	0	4268.567407	3061914.124	0	2019-12-01	2019-12-01	4268.567407	4268.567407	4268.567407	4268.567407	0	4268.567407	120
015-20379	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750325	-76.85065	2009-12-01	11779.40455	71	0	11779.40455	2858665.811	0	2016-12-01	2016-12-01	11779.40455	11779.40455	11779.40455	11779.40455	0	11779.40455	84
015-20379	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750325	-76.85065	2009-12-01	8714.337872	71	0	8714.337872	2979179.784	0	2017-12-01	2017-12-01	8714.337872	8714.337872	8714.337872	8714.337872	0	8714.337872	96
015-20379	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750325	-76.85065	2009-12-01	6446.818615	71	0	6446.818615	3068335.35	0	2018-12-01	2018-12-01	6446.818615	6446.818615	6446.818615	6446.818615	0	6446.818615	108
015-20379	TALISMAN ENERGY USA INC	BRADFORD	ARMENIA	41.750325	-76.85065	2009-12-01	4769.3205	71	0	4769.3205	3134292.141	0	2019-12-01	2019-12-01	4769.3205	4769.3205	4769.3205	4769.3205	0	4769.3205	120
019-21631	PHILLIPS EXPLORATION INC	BUTLER	BUFFALO	40.676015	-79.746348	2009-12-01	1787.020981	71	0	1787.020981	493844.5449	0	2016-12-01	2016-12-01	1787.020981	1787.020981	1787.020981	1787.020981	0	1787.020981	84
019-21631	PHILLIPS EXPLORATION INC	BUTLER	BUFFALO	40.676015	-79.746348	2009-12-01	1322.028168	71	0	1322.028168	512127.3874	0	2017-12-01	2017-12-01	1322.028168	1322.028168	1322.028168	1322.028168	0	1322.028168	96
019-21631	PHILLIPS EXPLORATION INC	BUTLER	BUFFALO	40.676015	-79.746348	2009-12-01	978.0290743	71	0	978.0290743	525652.9324	0	2018-12-01	2018-12-01	978.0290743	978.0290743	978.0290743	978.0290743	0	978.0290743	108
019-21631	PHILLIPS EXPLORATION INC	BUTLER	BUFFALO	40.676015	-79.746348	2009-12-01	723.5404612	71	0	723.5404612	535659.0553	0	2019-12-01	2019-12-01	723.5404612	723.5404612	723.5404612	723.5404612	0	723.5404612	120
015-20183	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.762847	-76.802131	2010-01-01	10193.66692	70	0	10193.66692	2859507.544	0	2016-12-01	2016-12-01	10193.66692	10193.66692	10193.66692	10193.66692	0	10193.66692	83
015-20183	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.762847	-76.802131	2010-01-01	7541.218004	70	0	7541.218004	2963797.985	0	2017-12-01	2017-12-01	7541.218004	7541.218004	7541.218004	7541.218004	0	7541.218004	95
015-20183	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.762847	-76.802131	2010-01-01	5578.951072	70	0	5578.951072	3040951.472	0	2018-12-01	2018-12-01	5578.951072	5578.951072	5578.951072	5578.951072	0	5578.951072	107
015-20183	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.762847	-76.802131	2010-01-01	4127.276926	70	0	4127.276926	3098029.193	0	2019-12-01	2019-12-01	4127.276926	4127.276926	4127.276926	4127.276926	0	4127.276926	119
015-20184	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.762839	-76.802222	2010-01-01	15887.09989	70	0	15887.09989	3643625.412	0	2016-12-01	2016-12-01	15887.09989	15887.09989	15887.09989	15887.09989	0	15887.09989	83
015-20184	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.762839	-76.802222	2010-01-01	11753.188	70	0	11753.188	3806164.827	0	2017-12-01	2017-12-01	11753.188	11753.188	11753.188	11753.188	0	11753.188	95
015-20184	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.762839	-76.802222	2010-01-01	8694.943016	70	0	8694.943016	3926410.581	0	2018-12-01	2018-12-01	8694.943016	8694.943016	8694.943016	8694.943016	0	8694.943016	107
015-20184	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.762839	-76.802222	2010-01-01	6432.470409	70	0	6432.470409	4015367.72	0	2019-12-01	2019-12-01	6432.470409	6432.470409	6432.470409	6432.470409	0	6432.470409	119
015-20236	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.745741	-76.786118	2010-01-01	15028.65166	70	0	15028.65166	2961740.71	0	2016-12-01	2016-12-01	15028.65166	15028.65166	15028.65166	15028.65166	0	15028.65166	83
015-20236	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.745741	-76.786118	2010-01-01	11118.11279	70	0	11118.11279	3115497.422	0	2017-12-01	2017-12-01	11118.11279	11118.11279	11118.11279	11118.11279	0	11118.11279	95
015-20236	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.745741	-76.786118	2010-01-01	8225.117907	70	0	8225.117907	3229245.781	0	2018-12-01	2018-12-01	8225.117907	8225.117907	8225.117907	8225.117907	0	8225.117907	107
015-20236	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.745741	-76.786118	2010-01-01	6084.89641	70	0	6084.89641	3313396.184	0	2019-12-01	2019-12-01	6084.89641	6084.89641	6084.89641	6084.89641	0	6084.89641	119
015-20237	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.745797	-76.786522	2010-01-01	9058.904988	70	0	9058.904988	2140015.191	0	2016-12-01	2016-12-01	9058.904988	9058.904988	9058.904988	9058.904988	0	9058.904988	83
015-20237	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.745797	-76.786522	2010-01-01	6701.727449	70	0	6701.727449	2232695.99	0	2017-12-01	2017-12-01	6701.727449	6701.727449	6701.727449	6701.727449	0	6701.727449	95
015-20237	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.745797	-76.786522	2010-01-01	4957.900635	70	0	4957.900635	2301260.729	0	2018-12-01	2018-12-01	4957.900635	4957.900635	4957.900635	4957.900635	0	4957.900635	107
015-20237	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.745797	-76.786522	2010-01-01	3667.827273	70	0	3667.827273	2351984.541	0	2019-12-01	2019-12-01	3667.827273	3667.827273	3667.827273	3667.827273	0	3667.827273	119
015-20238	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.745853	-76.786578	2010-01-01	10983.0728	70	0	10983.0728	2382087.406	0	2016-12-01	2016-12-01	10983.0728	10983.0728	10983.0728	10983.0728	0	10983.0728	83
015-20238	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.745853	-76.786578	2010-01-01	8125.216074	70	0	8125.216074	2494454.184	0	2017-12-01	2017-12-01	8125.216074	8125.216074	8125.216074	8125.216074	0	8125.216074	95
015-20238	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.745853	-76.786578	2010-01-01	6010.989591	70	0	6010.989591	2577582.501	0	2018-12-01	2018-12-01	6010.989591	6010.989591	6010.989591	6010.989591	0	6010.989591	107
015-20238	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.745853	-76.786578	2010-01-01	4446.896616	70	0	4446.896616	2639080.366	0	2019-12-01	2019-12-01	4446.896616	4446.896616	4446.896616	4446.896616	0	4446.896616	119
015-20386	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.745633	-76.786356	2010-01-01	10739.2963	70	0	10739.2963	2115988.507	0	2016-12-01	2016-12-01	10739.2963	10739.2963	10739.2963	10739.2963	0	10739.2963	83
015-20386	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.745633	-76.786356	2010-01-01	7944.871578	70	0	7944.871578	2225861.23	0	2017-12-01	2017-12-01	7944.871578	7944.871578	7944.871578	7944.871578	0	7944.871578	95
015-20386	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.745633	-76.786356	2010-01-01	5877.571737	70	0	5877.571737	2307144.459	0	2018-12-01	2018-12-01	5877.571737	5877.571737	5877.571737	5877.571737	0	5877.571737	107
015-20386	TALISMAN ENERGY USA INC	BRADFORD	TROY	41.745633	-76.786356	2010-01-01	4348.194831	70	0	4348.194831	2367277.339	0	2019-12-01	2019-12-01	4348.194831	4348.194831	4348.194831	4348.194831	0	4348.194831	119
063-36434	XTO ENERGY INC	INDIANA	CENTER	40.510643	-79.186639	2010-01-01	5933.890824	70	0	5933.890824	912602.0871	0	2016-12-01	2016-12-01	5933.890824	5933.890824	5933.890824	5933.890824	0	5933.890824	83
063-36434	XTO ENERGY INC	INDIANA	CENTER	40.510643	-79.186639	2010-01-01	4389.859378	70	0	4389.859378	973311.1624	0	2017-12-01	2017-12-01	4389.859378	4389.859378	4389.859378	4389.859378	0	4389.859378	95
063-36434	XTO ENERGY INC	INDIANA	CENTER	40.510643	-79.186639	2010-01-01	3247.593515	70	0	3247.593515	1018223.398	0	2018-12-01	2018-12-01	3247.593515	3247.593515	3247.593515	3247.593515	0	3247.593515	107
063-36434	XTO ENERGY INC	INDIANA	CENTER	40.510643	-79.186639	2010-01-01	2402.551592	70	0	2402.551592	1051449.22	0	2019-12-01	2019-12-01	2402.551592	2402.551592	2402.551592	2402.551592	0	2402.551592	119
117-20295	TALISMAN ENERGY USA INC	TIOGA	JACKSON	41.989248	-76.979562	2010-01-01	6481.395961	70	0	6481.395961	1172415.406	0	2016-12-01	2016-12-01	6481.395961	6481.395961	6481.395961	6481.395961	0	6481.395961	83
117-20295	TALISMAN ENERGY USA INC	TIOGA	JACKSON	41.989248	-76.979562	2010-01-01	4794.900628	70	0	4794.900628	1238725.955	0	2017-12-01	2017-12-01	4794.900628	4794.900628	4794.900628	4794.900628	0	4794.900628	95
117-20295	TALISMAN ENERGY USA INC	TIOGA	JACKSON	41.989248	-76.979562	2010-01-01	3547.240775	70	0	3547.240775	1287782.129	0	2018-12-01	2018-12-01	3547.240775	3547.240775	3547.240775	3547.240775	0	3547.240775	107
117-20295	TALISMAN ENERGY USA INC	TIOGA	JACKSON	41.989248	-76.979562	2010-01-01	2624.228966	70	0	2624.228966	1324073.614	0	2019-12-01	2019-12-01	2624.228966	2624.228966	2624.228966	2624.228966	0	2624.228966	119
